t,u,v,q,theta,x,h,Va,alpha,gyrq,accx,accz,pitotVa,baroAlt,thetahat,de,dt,spAirspeed,spPitch,spAltitude
2.545998,15.994490,1.705218,-0.001061,0.140129,40.308310,98.360310,16.085140,0.106212,0.023147,1.393323,-9.929979,16.147100,97.726900,0.145447,-0.249789,0.000000,15.000000,0.130696,110.000000
2.546998,15.994100,1.704561,-0.001609,0.140127,40.324380,98.360860,16.084680,0.106174,0.023147,1.393323,-9.929979,16.147100,97.726900,0.145447,-0.249823,0.000000,15.000000,0.130696,110.000000
2.547998,15.993710,1.703900,-0.002148,0.140125,40.340460,98.361400,16.084220,0.106135,0.023147,1.393323,-9.929979,16.147100,97.726900,0.145447,-0.249855,0.000000,15.000000,0.130696,110.000000
2.548998,15.993320,1.703235,-0.002678,0.140123,40.356530,98.361950,16.083760,0.106097,0.023147,1.393323,-9.929979,16.147100,97.726900,0.145447,-0.249885,0.000000,15.000000,0.130696,110.000000
2.549998,15.992930,1.702567,-0.003199,0.140120,40.372610,98.362500,16.083300,0.106058,0.023147,1.393323,-9.929979,16.147100,97.726900,0.145447,-0.249914,0.000000,15.000000,0.130696,110.000000
2.550997,15.992550,1.701895,-0.003711,0.140117,40.388680,98.363050,16.082850,0.106019,0.023147,1.393323,-9.929979,16.147100,97.726900,0.145447,-0.249942,0.000000,15.000000,0.130696,110.000000
2.551997,15.992160,1.701220,-0.004214,0.140113,40.404760,98.363600,16.082400,0.105980,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.249969,0.000000,15.000000,0.130696,110.000000
2.552997,15.991780,1.700542,-0.004707,0.140108,40.420830,98.364150,16.081940,0.105940,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.249994,0.000000,15.000000,0.130696,110.000000
2.553997,15.991390,1.699860,-0.005192,0.140103,40.436900,98.364700,16.081490,0.105901,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250017,0.000000,15.000000,0.130696,110.000000
2.554997,15.991010,1.699176,-0.005669,0.140098,40.452970,98.365250,16.081040,0.105861,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250040,0.000000,15.000000,0.130696,110.000000
2.555997,15.990630,1.698489,-0.006137,0.140092,40.469040,98.365800,16.080590,0.105821,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250062,0.000000,15.000000,0.130696,110.000000
2.556997,15.990250,1.697799,-0.006596,0.140086,40.485120,98.366350,16.080140,0.105781,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250082,0.000000,15.000000,0.130696,110.000000
2.557997,15.989870,1.697107,-0.007047,0.140079,40.501190,98.366900,16.079690,0.105741,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250102,0.000000,15.000000,0.130696,110.000000
2.558997,15.989500,1.696413,-0.007489,0.140071,40.517260,98.367450,16.079240,0.105700,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250120,0.000000,15.000000,0.130696,110.000000
2.559997,15.989120,1.695716,-0.007924,0.140064,40.533330,98.368000,16.078790,0.105659,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250138,0.000000,15.000000,0.130696,110.000000
2.560997,15.988750,1.695017,-0.008350,0.140056,40.549400,98.368550,16.078340,0.105619,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250155,0.000000,15.000000,0.130696,110.000000
2.561997,15.988370,1.694316,-0.008768,0.140047,40.565460,98.369110,16.077900,0.105578,0.012932,1.387456,-9.809882,16.115620,96.855470,0.144299,-0.250171,0.000000,15.000000,0.130696,110.000000
2.562997,15.988000,1.693614,-0.009177,0.140038,40.581530,98.369670,16.077450,0.105537,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250186,0.000000,15.000000,0.130696,110.000000
2.563997,15.987630,1.692909,-0.009579,0.140029,40.597600,98.370220,16.077010,0.105496,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250200,0.000000,15.000000,0.130696,110.000000
2.564996,15.987260,1.692203,-0.009973,0.140019,40.613670,98.370780,16.076570,0.105454,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250214,0.000000,15.000000,0.130696,110.000000
2.565996,15.986890,1.691496,-0.010360,0.140009,40.629730,98.371340,16.076120,0.105413,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250227,0.000000,15.000000,0.130696,110.000000
2.566996,15.986520,1.690787,-0.010738,0.139998,40.645800,98.371890,16.075680,0.105372,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250239,0.000000,15.000000,0.130696,110.000000
2.567996,15.986150,1.690077,-0.011109,0.139987,40.661870,98.372450,16.075240,0.105330,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250251,0.000000,15.000000,0.130696,110.000000
2.568996,15.985790,1.689366,-0.011472,0.139976,40.677930,98.373010,16.074800,0.105289,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250263,0.000000,15.000000,0.130696,110.000000
2.569996,15.985420,1.688655,-0.011827,0.139964,40.694000,98.373570,16.074370,0.105247,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250273,0.000000,15.000000,0.130696,110.000000
2.570996,15.985060,1.687942,-0.012175,0.139952,40.710060,98.374120,16.073930,0.105205,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250283,0.000000,15.000000,0.130696,110.000000
2.571996,15.984690,1.687228,-0.012515,0.139940,40.726120,98.374680,16.073490,0.105163,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250293,0.000000,15.000000,0.130696,110.000000
2.572996,15.984330,1.686514,-0.012848,0.139927,40.742190,98.375240,16.073060,0.105122,0.011029,1.378139,-9.708190,16.133400,97.398440,0.143922,-0.250302,0.000000,15.000000,0.130696,110.000000
2.573996,15.983970,1.685799,-0.013174,0.139914,40.758250,98.375790,16.072620,0.105080,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.250311,0.000000,15.000000,0.130696,110.000000
2.574996,15.983610,1.685084,-0.013492,0.139901,40.774310,98.376350,16.072190,0.105038,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.250319,0.000000,15.000000,0.130696,110.000000
2.575996,15.983250,1.684369,-0.013798,0.139887,40.790380,98.376910,16.071760,0.104996,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.250398,0.000000,15.000000,0.130696,110.000000
2.576996,15.982890,1.683655,-0.014086,0.139873,40.806440,98.377470,16.071330,0.104954,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.250544,0.000000,15.000000,0.130696,110.000000
2.577996,15.982540,1.682942,-0.014356,0.139859,40.822500,98.378040,16.070900,0.104912,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.250682,0.000000,15.000000,0.130696,110.000000
2.578995,15.982180,1.682231,-0.014611,0.139845,40.838560,98.378600,16.070470,0.104871,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.250814,0.000000,15.000000,0.130696,110.000000
2.579995,15.981830,1.681521,-0.014849,0.139830,40.854620,98.379170,16.070050,0.104829,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.250940,0.000000,15.000000,0.130696,110.000000
2.580995,15.981480,1.680813,-0.015072,0.139815,40.870680,98.379730,16.069630,0.104787,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.251059,0.000000,15.000000,0.130696,110.000000
2.581995,15.981130,1.680107,-0.015279,0.139800,40.886740,98.380290,16.069200,0.104746,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.251173,0.000000,15.000000,0.130696,110.000000
2.582995,15.980790,1.679403,-0.015473,0.139784,40.902800,98.380860,16.068790,0.104705,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.251280,0.000000,15.000000,0.130696,110.000000
2.583995,15.980440,1.678701,-0.015652,0.139769,40.918860,98.381420,16.068370,0.104663,0.002797,1.358916,-9.641464,16.100090,98.026790,0.141918,-0.251383,0.000000,15.000000,0.130696,110.000000
2.584995,15.980090,1.678001,-0.015818,0.139753,40.934920,98.381990,16.067950,0.104622,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.251481,0.000000,15.000000,0.130696,110.000000
2.585995,15.979750,1.677305,-0.015971,0.139737,40.950970,98.382550,16.067540,0.104581,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.251574,0.000000,15.000000,0.130696,110.000000
2.586995,15.979410,1.676610,-0.016111,0.139721,40.967030,98.383120,16.067130,0.104541,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.251662,0.000000,15.000000,0.130696,110.000000
2.587995,15.979070,1.675919,-0.016239,0.139705,40.983090,98.383680,16.066720,0.104500,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.251746,0.000000,15.000000,0.130696,110.000000
2.588995,15.978730,1.675231,-0.016355,0.139689,40.999140,98.384250,16.066310,0.104460,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.251826,0.000000,15.000000,0.130696,110.000000
2.589995,15.978390,1.674546,-0.016459,0.139672,41.015200,98.384810,16.065900,0.104420,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.251902,0.000000,15.000000,0.130696,110.000000
2.590995,15.978050,1.673864,-0.016552,0.139656,41.031250,98.385380,16.065490,0.104379,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.251975,0.000000,15.000000,0.130696,110.000000
2.591995,15.977720,1.673185,-0.016634,0.139639,41.047310,98.385940,16.065090,0.104340,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.252043,0.000000,15.000000,0.130696,110.000000
2.592994,15.977380,1.672510,-0.016706,0.139622,41.063370,98.386510,16.064680,0.104300,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.252109,0.000000,15.000000,0.130696,110.000000
2.593994,15.977050,1.671838,-0.016767,0.139606,41.079420,98.387070,16.064280,0.104261,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.252171,0.000000,15.000000,0.130696,110.000000
2.594994,15.976710,1.671171,-0.016819,0.139589,41.095470,98.387630,16.063880,0.104221,-0.003287,1.352993,-9.578459,16.118200,98.499840,0.140439,-0.252230,0.000000,15.000000,0.130696,110.000000
2.595994,15.976380,1.670507,-0.016861,0.139572,41.111530,98.388200,16.063480,0.104182,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252287,0.000000,15.000000,0.130696,110.000000
2.596994,15.976050,1.669847,-0.016893,0.139555,41.127580,98.388770,16.063080,0.104144,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252340,0.000000,15.000000,0.130696,110.000000
2.597994,15.975720,1.669191,-0.016917,0.139538,41.143630,98.389340,16.062680,0.104105,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252391,0.000000,15.000000,0.130696,110.000000
2.598994,15.975390,1.668539,-0.016931,0.139521,41.159680,98.389920,16.062290,0.104067,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252440,0.000000,15.000000,0.130696,110.000000
2.599994,15.975060,1.667891,-0.016937,0.139504,41.175740,98.390490,16.061890,0.104029,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252486,0.000000,15.000000,0.130696,110.000000
2.600994,15.974730,1.667248,-0.016934,0.139488,41.191790,98.391060,16.061500,0.103991,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252530,0.000000,15.000000,0.130696,110.000000
2.601994,15.974400,1.666608,-0.016924,0.139471,41.207840,98.391630,16.061100,0.103954,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252571,0.000000,15.000000,0.130696,110.000000
2.602994,15.974070,1.665974,-0.016905,0.139454,41.223890,98.392200,16.060710,0.103917,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252611,0.000000,15.000000,0.130696,110.000000
2.603994,15.973750,1.665344,-0.016879,0.139437,41.239940,98.392780,16.060320,0.103880,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252649,0.000000,15.000000,0.130696,110.000000
2.604994,15.973420,1.664718,-0.016845,0.139420,41.255990,98.393350,16.059930,0.103843,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252685,0.000000,15.000000,0.130696,110.000000
2.605994,15.973090,1.664098,-0.016803,0.139403,41.272040,98.393920,16.059540,0.103807,-0.007877,1.352629,-9.538313,16.121540,97.774480,0.139535,-0.252719,0.000000,15.000000,0.130696,110.000000
2.606993,15.972770,1.663482,-0.016755,0.139386,41.288090,98.394490,16.059160,0.103771,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252751,0.000000,15.000000,0.130696,110.000000
2.607993,15.972440,1.662871,-0.016700,0.139370,41.304140,98.395070,16.058770,0.103735,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252782,0.000000,15.000000,0.130696,110.000000
2.608993,15.972120,1.662264,-0.016637,0.139353,41.320190,98.395640,16.058380,0.103700,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252812,0.000000,15.000000,0.130696,110.000000
2.609993,15.971790,1.661663,-0.016569,0.139336,41.336240,98.396210,16.058000,0.103664,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252840,0.000000,15.000000,0.130696,110.000000
2.610993,15.971470,1.661067,-0.016493,0.139320,41.352280,98.396780,16.057620,0.103630,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252866,0.000000,15.000000,0.130696,110.000000
2.611993,15.971150,1.660475,-0.016412,0.139303,41.368330,98.397350,16.057230,0.103595,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252892,0.000000,15.000000,0.130696,110.000000
2.612993,15.970820,1.659889,-0.016324,0.139287,41.384380,98.397930,16.056850,0.103561,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252916,0.000000,15.000000,0.130696,110.000000
2.613993,15.970500,1.659308,-0.016231,0.139271,41.400420,98.398500,16.056470,0.103527,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252939,0.000000,15.000000,0.129241,110.000000
2.614993,15.970180,1.658732,-0.016131,0.139255,41.416470,98.399070,16.056090,0.103493,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252960,0.000000,15.000000,0.129241,110.000000
2.615993,15.969860,1.658162,-0.016026,0.139238,41.432510,98.399640,16.055710,0.103460,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.252981,0.000000,15.000000,0.129241,110.000000
2.616993,15.969530,1.657597,-0.015916,0.139222,41.448560,98.400220,16.055330,0.103427,-0.012914,1.341536,-9.521265,16.101800,97.075900,0.137904,-0.253001,0.000000,15.000000,0.129241,110.000000
2.617993,15.969210,1.657037,-0.015800,0.139207,41.464600,98.400790,16.054950,0.103394,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253020,0.000000,15.000000,0.129241,110.000000
2.618993,15.968890,1.656482,-0.015678,0.139191,41.480650,98.401360,16.054570,0.103362,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253037,0.000000,15.000000,0.129241,110.000000
2.619992,15.968570,1.655933,-0.015552,0.139175,41.496690,98.401930,16.054200,0.103330,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253054,0.000000,15.000000,0.129241,110.000000
2.620992,15.968250,1.655390,-0.015420,0.139160,41.512740,98.402500,16.053820,0.103299,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253071,0.000000,15.000000,0.129241,110.000000
2.621992,15.967930,1.654852,-0.015284,0.139144,41.528780,98.403080,16.053450,0.103267,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253086,0.000000,15.000000,0.129241,110.000000
2.622992,15.967610,1.654320,-0.015143,0.139129,41.544830,98.403650,16.053070,0.103236,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253101,0.000000,15.000000,0.129241,110.000000
2.623992,15.967290,1.653793,-0.014997,0.139114,41.560870,98.404230,16.052700,0.103206,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253114,0.000000,15.000000,0.129241,110.000000
2.624992,15.966960,1.653272,-0.014847,0.139099,41.576910,98.404810,16.052330,0.103176,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253128,0.000000,15.000000,0.129241,110.000000
2.625992,15.966640,1.652756,-0.014692,0.139084,41.592950,98.405390,16.051960,0.103146,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253140,0.000000,15.000000,0.129241,110.000000
2.626992,15.966320,1.652247,-0.014530,0.139070,41.608990,98.405970,16.051590,0.103116,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253196,0.000000,15.000000,0.129241,110.000000
2.627992,15.966000,1.651744,-0.014357,0.139055,41.625030,98.406550,16.051220,0.103087,-0.012793,1.337126,-9.507075,16.103570,97.619650,0.137161,-0.253293,0.000000,15.000000,0.129241,110.000000
2.628992,15.965690,1.651247,-0.014173,0.139041,41.641070,98.407130,16.050850,0.103058,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253385,0.000000,15.000000,0.129241,110.000000
2.629992,15.965370,1.650757,-0.013980,0.139027,41.657110,98.407710,16.050480,0.103030,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253472,0.000000,15.000000,0.129241,110.000000
2.630992,15.965050,1.650274,-0.013778,0.139013,41.673150,98.408290,16.050120,0.103002,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253555,0.000000,15.000000,0.129241,110.000000
2.631992,15.964730,1.649797,-0.013566,0.139000,41.689190,98.408870,16.049750,0.102975,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253635,0.000000,15.000000,0.129241,110.000000
2.632992,15.964420,1.649327,-0.013346,0.138986,41.705230,98.409450,16.049390,0.102948,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253710,0.000000,15.000000,0.129241,110.000000
2.633991,15.964100,1.648865,-0.013117,0.138973,41.721270,98.410030,16.049030,0.102921,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253781,0.000000,15.000000,0.129241,110.000000
2.634991,15.963790,1.648409,-0.012881,0.138960,41.737310,98.410610,16.048670,0.102895,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253850,0.000000,15.000000,0.129241,110.000000
2.635991,15.963470,1.647959,-0.012637,0.138947,41.753350,98.411190,16.048310,0.102869,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253914,0.000000,15.000000,0.129241,110.000000
2.636991,15.963160,1.647517,-0.012386,0.138935,41.769380,98.411770,16.047950,0.102843,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.253976,0.000000,15.000000,0.129241,110.000000
2.637991,15.962840,1.647082,-0.012128,0.138922,41.785420,98.412350,16.047590,0.102818,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.254035,0.000000,15.000000,0.129241,110.000000
2.638991,15.962530,1.646655,-0.011863,0.138910,41.801460,98.412930,16.047230,0.102794,-0.010190,1.341728,-9.514439,16.078590,96.633730,0.137490,-0.254091,0.000000,15.000000,0.129241,110.000000
2.639991,15.962210,1.646234,-0.011592,0.138899,41.817490,98.413510,16.046880,0.102770,-0.015491,1.339386,-9.546669,16.090170,96.803470,0.136413,-0.254144,0.000000,15.000000,0.129241,110.000000
2.640991,15.961900,1.645820,-0.011314,0.138887,41.833530,98.414090,16.046520,0.102746,-0.015491,1.339386,-9.546669,16.090170,96.803470,0.136413,-0.254194,0.000000,15.000000,0.129241,110.000000
2.641991,15.961580,1.645414,-0.011031,0.138876,41.849570,98.414670,16.046170,0.102723,-0.015491,1.339386,-9.546669,16.090170,96.803470,0.136413,-0.254242,0.000000,15.000000,0.129241,110.000000
2.642991,15.961270,1.645015,-0.010743,0.138865,41.865600,98.415250,16.045820,0.102700,-0.015491,1.339386,-9.546669,16.090170,96.803470,0.136413,-0.254288,0.000000,15.000000,0.129241,110.000000
2.643991,15.960960,1.644623,-0.010449,0.138854,41.881640,98.415820,16.045460,0.102678,-0.015491,1.339386,-9.546669,16.090170,96.803470,0.136413,-0.254331,0.000000,15.000000,0.129241,110.000000
